2002/4/20, -6.128676470588232
2002/4/25, -18.779411764705884
2002/5/12, -33.013071895424844
2002/5/19, -45.300367647058835
2002/5/29, -57.62058823529412
2002/6/17, -72.25207390648569
2002/7/1, -84.54466230936816
2002/7/7, -94.8357843137255
2002/7/3, -109.95588235294116
2002/7/12, -122.72058823529409
2002/8/14, -132.61323529411766
2002/9/23, -119.8941176470588
2002/11/4, -109.12700534759358
2002/12/24, -111.5514705882353
2003/2/12, -120.60695187165777
2003/4/11, -110.90909090909093
2003/6/8, -111.3235294117647
2003/8/5, -116.79411764705884
2003/10/2, -121.10427807486633
2003/11/28, -118.4104278074866
2004/1/25, -111.11631016042776
2004/3/21, -102.61617647058824
2004/5/15, -92.7566844919786
2004/7/12, -87.74197860962565
2004/9/8, -84.63368983957221
2004/11/5, -79.86764705882354
2004/12/25, -71.09191176470588
2005/2/13, -61.508021390374324
2005/4/9, -51.55735294117645
2005/5/24, -45.09033613445379
2005/8/2, -36.68292483660133
2005/9/27, -27.73128342245988
2005/11/24, -20.27139037433153
2006/1/21, -15.422459893048114
2006/3/20, -18.945187165775394
2006/5/6, -28.548319327731093
2006/7/11, -46.24632352941177
2006/8/27, -55.232633053221264
2006/10/12, -61.736825980392155
2006/12/3, -69.83823529411765
2007/1/30, -75.14304812834223
2007/3/26, -82.73970588235292
2007/5/7, -94.30392156862743
2007/6/10, -104.94117647058823
2007/7/17, -115.10084033613447
2007/8/26, -125.28492647058823
2007/10/15, -135.27807486631013
2007/12/9, -144.51176470588234
2008/2/2, -152.39438502673795
2008/3/31, -158.03074866310163
2008/5/28, -164.4131016042781
2008/7/25, -170.17379679144386
2008/9/21, -174.73262032085563
2008/11/18, -178.37967914438502
2009/1/15, -179.45721925133694
2009/3/14, -179.95454545454544
2009/5/11, -183.3529411764706
2009/7/8, -184.057486631016
2009/9/3, -185.38368983957218
2009/10/31, -184.34759358288767
2009/12/28, -176.9705882352941
2010/1/26, -167.6641531612645
2010/3/17, -159.8655929038282
2010/6/15, -141.86764705882354
2010/8/12, -133.2887700534759
2010/10/9, -126.07754010695186
2010/12/6, -118.5347593582888
2011/2/1, -115.13636363636363
2011/3/31, -115.84090909090907
2011/5/28, -117.49866310160428
2011/7/25, -122.14037433155079
2011/9/21, -123.63235294117646
2011/11/18, -122.96925133689837
2012/1/15, -121.06283422459893
2012/3/13, -123.8395721925134
2012/4/27, -133.96568627450978
2012/5/26, -144.51176470588234
2012/6/26, -155.47899159663865
2012/8/13, -161.9933333333334
2012/10/10, -157.1991087344029
2012/12/6, -165.75588235294111
2013/1/20, -161.72551020408162
2013/2/11, -152.4962184873949
2013/3/1, -139.88265931372553
2013/4/7, -146.27450980392155
2013/4/22, -158.14915966386553
2013/5/8, -170.28431372549022
2010/4/27, -151
2006/6/13, -38
