266.77,62.025,5/2/91,120.980702,,,
267.604,62.132,6/1/91,120.7757506,,,
268.436,62.294,7/1/91,120.4654504,,,
269.27,62.536,8/1/91,120.0019154,,,
270.104,62.643,8/31/91,119.796964,,,
270.936,62.294,10/1/91,120.4654504,,,
271.77,62.186,10/31/91,120.6723172,,,
272.602,61.945,12/1/91,121.1339367,,,
273.436,62.213,12/31/91,120.6206005,,,
274.268,62.267,1/30/92,120.5171671,,,
275.102,62.536,3/1/92,120.0019154,,,
275.934,62.24,3/31/92,120.5688838,,,
276.768,62.16,5/1/92,120.7221185,,,
277.6,62.643,5/31/92,119.796964,,,
278.434,62.294,7/1/92,120.4654504,,,
279.268,62.482,7/31/92,120.1053488,,,
280.1,62.375,8/30/92,120.3103002,,,
280.934,64.417,9/30/92,116.3989848,,,
281.768,62.912,10/30/92,119.2817124,,,
282.6,63.127,11/30/92,118.8698942,,,
283.434,63.315,12/30/92,118.5097927,,,
284.266,62.536,1/30/93,120.0019154,,,
285.1,62.697,3/1/93,119.6935306,,,
285.932,63.342,3/31/93,118.4580759,,,
286.766,63.906,5/1/93,117.3777714,,,
287.6,63.772,5/31/93,117.6344395,,,
288.432,63.96,7/1/93,117.274338,,,
289.264,64.068,7/31/93,117.0674711,,,
290.098,64.31,8/30/93,116.6039362,,,
290.932,64.39,9/30/93,116.4507015,,,
291.764,64.39,10/30/93,116.4507015,,,
292.598,64.417,11/30/93,116.3989848,,,
293.432,64.363,12/30/93,116.5024182,,,
294.264,64.498,1/30/94,116.2438347,,,
295.098,64.712,3/1/94,115.8339319,,,
295.93,64.014,3/31/94,117.1709046,,,
296.764,65.116,5/1/94,115.0600967,,,
297.598,65.277,5/31/94,114.7517119,,,
298.43,65.599,7/1/94,114.1349423,,,
299.289,65.546,8/1/94,114.2364603,,,
300.122,65.331,9/1/94,114.6482785,,,
300.956,65.035,10/1/94,115.2152469,,,
301.789,65.465,10/31/94,114.3916104,,,
302.622,65.599,12/1/94,114.1349423,,,
303.456,65.922,12/31/94,113.5162572,,,
304.289,65.546,1/31/95,114.2364603,,,
305.122,65.277,3/2/95,114.7517119,,,
305.954,65.922,4/2/95,113.5162572,,,
306.788,65.68,5/2/95,113.9797922,,,
307.622,65.708,6/1/95,113.92616,,,
308.454,65.841,7/2/95,113.6714074,,,
309.288,65.949,8/1/95,113.4645405,,,
310.121,65.708,9/1/95,113.92616,,,
310.954,65.814,10/1/95,113.7231241,,,
311.787,65.708,11/1/95,113.92616,,,
312.621,65.304,12/1/95,114.6999952,,,
313.454,65.304,12/31/95,114.6999952,,,
314.287,65.035,1/31/96,115.2152469,,,
315.12,64.901,3/1/96,115.471915,,,
315.954,64.041,4/1/96,117.1191879,,,
316.787,65.25,5/1/96,114.8034286,,,
317.62,65.116,6/1/96,115.0600967,,,
318.452,64.498,7/1/96,116.2438347,,,
319.286,64.471,7/31/96,116.2955514,,,
320.119,64.659,8/31/96,115.9354499,,,
320.952,64.282,9/30/96,116.6575684,,,
321.785,64.041,10/31/96,117.1191879,,,
322.619,63.906,11/30/96,117.3777714,,,
323.453,64.229,12/31/96,116.7590863,,,
324.285,64.229,1/30/97,116.7590863,,,
325.119,64.31,3/1/97,116.6039362,,,
325.951,63.665,4/1/97,117.8393909,,,
326.785,64.148,5/1/97,116.9142365,,,
327.617,65.143,6/1/97,115.00838,,,
328.451,65.143,7/1/97,115.00838,,,
329.285,64.847,8/1/97,115.5753484,,,
330.117,64.444,8/31/97,116.3472681,,,
330.951,64.793,9/30/97,115.6787818,,,
331.785,64.793,10/31/97,115.6787818,,,
332.617,64.632,11/30/97,115.9871666,,,
333.451,63.53,12/31/97,118.0979744,,,
334.283,64.31,1/30/98,116.6039362,,,
335.117,64.793,3/2/98,115.6787818,,,
335.949,64.767,4/1/98,115.7285831,,,
336.783,64.712,5/1/98,115.8339319,,,
337.615,64.605,6/1/98,116.0388833,,,
338.449,64.256,7/1/98,116.7073696,,,
339.281,63.691,8/1/98,117.7895896,,,
340.115,64.095,8/31/98,117.0157544,,,
340.949,63.799,10/1/98,117.5827228,,,
341.781,62.589,10/31/98,119.9003975,,,
342.615,62.589,11/30/98,119.9003975,,,
343.449,61.622,12/31/98,121.7526217,,,
344.281,60.816,1/30/99,123.2964612,,,
345.117,61.864,3/2/99,121.2890868,,,
345.947,60.117,4/1/99,124.6353493,,,
346.783,60.601,5/2/99,123.7082795,,,
347.613,60.681,6/1/99,123.5550448,,,
348.449,60.251,7/1/99,124.3786812,,,
349.279,60.063,8/1/99,124.7387827,,,
350.115,62.16,8/31/99,120.7221185,,,
350.945,60.197,10/1/99,124.4821146,,,
351.781,61.031,10/31/99,122.884643,,,
352.611,60.977,11/30/99,122.9880764,,,
353.447,60.869,12/31/99,123.1949433,,,
354.277,60.493,1/30/00,123.9151463,,,
355.113,57.859,3/1/00,128.9603984,,,
355.943,60.574,3/31/00,123.7599962,,,
356.779,61.891,5/1/00,121.2373701,,,
357.609,62.052,5/31/00,120.9289853,,,
358.446,61.434,6/30/00,122.1127233,,,
359.275,61.676,7/31/00,121.6491883,,,
360.111,60.869,8/30/00,123.1949433,,,
360.942,60.332,9/30/00,124.2235311,,,
361.777,62.186,10/30/00,120.6723172,,,
362.608,63.611,11/29/00,117.9428243,,,
363.443,63.638,12/30/00,117.8911076,,,
364.274,64.39,1/29/01,116.4507015,,,
365.11,63.772,3/1/01,117.6344395,,,
365.941,64.632,3/31/01,115.9871666,,,
366.776,63.315,5/1/01,118.5097927,,,
367.607,62.751,5/31/01,119.5900972,,,
368.442,63.262,7/1/01,118.6113106,,,
369.273,63.826,7/31/01,117.5310061,,,
370.108,63.45,8/30/01,118.2512091,,,
370.939,64.229,9/30/01,116.7590863,,,
371.775,62.616,10/30/01,119.8486807,,,
372.606,62.885,11/30/01,119.3334291,,,
373.441,63.181,12/30/01,118.7664608,,,
374.272,63.181,1/29/02,118.7664608,,,
375.107,63.745,3/1/02,117.6861562,,,
375.938,63.53,3/31/02,118.0979744,,,
376.773,63.208,5/1/02,118.7147441,,,
377.605,63.262,5/31/02,118.6113106,,,
378.44,65.116,7/1/02,115.0600967,,,
379.271,64.982,7/31/02,115.3167648,,,
380.106,65.197,8/30/02,114.9049466,,,
380.965,65.035,10/1/02,115.2152469,,,
381.797,65.143,10/31/02,115.00838,,,
382.633,64.793,12/1/02,115.6787818,,,
383.465,64.874,12/31/02,115.5236317,,,
384.299,64.928,1/31/03,115.4201982,,,
385.131,64.74,3/2/03,115.7802998,,,
385.965,64.686,4/1/03,115.8837332,,,
386.797,66.003,5/2/03,113.3611071,,,
387.631,66.433,6/1/03,112.5374707,,,
388.463,66.459,7/2/03,112.4876694,,,
389.297,66.325,8/1/03,112.7443375,,,
390.129,66.11,9/1/03,113.1561557,,,
390.963,66.299,10/1/03,112.7941388,,,
391.795,67.105,10/31/03,111.2502993,,,
392.629,68.529,12/1/03,108.5227218,,,
394.297,68.798,1/31/04,108.0074702,,,
395.127,68.959,3/1/04,107.6990854,,,
395.963,69.093,4/1/04,107.4424173,,,
396.794,69.282,5/1/04,107.0804003,,,
397.629,69.416,5/31/04,106.8237322,,,
398.46,69.228,7/1/04,107.1838337,,,
399.295,69.066,7/31/04,107.494134,,,
400.126,69.093,8/31/04,107.4424173,,,
400.961,69.174,9/30/04,107.2872672,,,
401.792,69.093,10/30/04,107.4424173,,,
402.627,68.852,11/30/04,107.9040368,,,
403.459,68.878,12/30/04,107.8542355,,,
404.293,68.583,1/30/05,108.4192884,,,
405.125,68.341,3/1/05,108.8828233,,,
405.959,68.664,4/1/05,108.2641383,,,
406.796,68.825,5/1/05,107.9557535,,,
407.626,68.852,5/31/05,107.9040368,,,
408.457,68.852,7/1/05,107.9040368,,,
409.292,68.932,7/31/05,107.7508021,,,
410.127,69.254,8/31/05,107.1340325,,,
410.958,69.631,9/30/05,106.411914,,,
411.794,69.819,10/31/05,106.0518125,,,
412.624,69.792,11/30/05,106.1035292,,,
413.46,70.169,12/31/05,105.3814107,,,
414.291,70.223,1/30/06,105.2779773,,,
415.126,70.571,3/1/06,104.6114064,,,
415.957,70.545,4/1/06,104.6612077,,,
416.792,70.491,5/1/06,104.7646411,,,
417.623,70.491,6/1/06,104.7646411,,,
418.459,70.437,7/1/06,104.8680745,,,
419.289,70.464,7/31/06,104.8163578,,,
420.125,70.303,8/31/06,105.1247426,,,
420.956,70.437,9/30/06,104.8680745,,,
421.791,70.356,10/31/06,105.0232246,,,
422.622,70.545,11/30/06,104.6612077,,,
423.457,70.276,12/31/06,105.1764593,,,
424.288,70.571,1/30/07,104.6114064,,,
425.124,70.545,3/1/07,104.6612077,,,
425.955,70.384,4/1/07,104.9695925,,,
426.79,70.625,5/1/07,104.507973,,,
427.621,70.142,6/1/07,105.4331274,,,
428.456,70.518,7/1/07,104.7129244,,,
429.287,71.109,8/1/07,103.5809031,,,
430.123,71.029,8/31/07,103.7341378,,,
430.953,70.679,9/30/07,104.4045396,,,
431.789,70.787,10/31/07,104.1976727,,,
432.621,70.625,11/30/07,104.507973,,,
433.455,71.19,12/31/07,103.425753,,,
435.121,71.405,3/1/08,103.0139348,,,
435.953,71.566,3/31/08,102.70555,,,
436.788,71.271,4/30/08,103.2706029,,,
437.619,71.271,5/31/08,103.2706029,,,
438.455,71.513,6/30/08,102.807068,,,
439.286,71.808,7/31/08,102.242015,,,
440.121,71.781,8/30/08,102.2937317,,,
440.952,71.835,9/30/08,102.1902983,,,
441.787,71.888,10/30/08,102.0887803,,,
442.618,71.432,11/29/08,102.9622181,,,
443.453,71.808,12/30/08,102.242015,,,
444.284,68.771,1/29/09,108.0591869,,,
445.12,69.228,3/1/09,107.1838337,,,
445.951,68.744,3/31/09,108.1109036,,,
446.786,71.862,5/1/09,102.1385816,,,
447.617,71.351,5/31/09,103.1173682,,,
448.452,68.449,6/30/09,108.6759565,,,
449.283,68.878,7/31/09,107.8542355,,,
450.119,70.088,8/30/09,105.5365608,,,
450.949,69.658,9/30/09,106.3601973,,,
451.785,69.578,10/30/09,106.513432,,,
452.616,69.308,11/29/09,107.0305991,,,
453.451,69.201,12/30/09,107.2355504,,,
454.282,69.739,1/29/10,106.2050472,,,
455.117,69.927,3/1/10,105.8449456,,,
455.948,70.249,3/31/10,105.228176,,,
456.784,70.384,5/1/10,104.9695925,,,
457.615,70.276,5/31/10,105.1764593,,,
458.45,70.384,7/1/10,104.9695925,,,
459.281,70.518,7/31/10,104.7129244,,,
460.116,70.356,8/30/10,105.0232246,,,
460.947,70.384,9/30/10,104.9695925,,,
461.782,70.518,10/30/10,104.7129244,,,
462.641,70.437,12/1/10,104.8680745,x,y,
53.427,20.771,1/1/70,200,36.51896816,-1.915433606,Slope
53.427,125.186,1/1/70,0,22155.90109,239.7854714,Intercept
462.639,125.186,12/1/10,0,,,
53.427,36.09,1/1/70,170.6574726,,,
54.26,38.831,1/31/70,165.4072691,,,
55.093,37.729,3/2/70,167.5180769,,,
55.926,38.213,4/2/70,166.591007,,,
56.76,37.46,5/2/70,168.0333285,,,
57.593,37.084,6/2/70,168.7535316,,,
58.426,39.369,7/2/70,164.3767658,,,
59.259,39.395,8/1/70,164.3269645,,,
60.093,41.062,9/1/70,161.1339367,,,
60.925,40.363,10/1/70,162.4728248,,,
61.759,41.572,11/1/70,160.1570656,,,
62.591,40.954,12/1/70,161.3408035,,,
63.425,41.411,1/1/71,160.4654504,,,
64.258,43.023,1/31/71,157.3777714,,,
65.091,40.874,3/2/71,161.4940382,,,
65.924,42.782,4/2/71,157.8393909,,,
66.758,43.454,5/2/71,156.5522195,,,
67.591,44.636,6/2/71,154.288177,,,
68.424,45.442,7/2/71,152.7443375,,,
69.257,45.845,8/2/71,151.9724178,,,
70.09,47.19,9/1/71,149.3961596,,,
70.923,48.749,10/1/71,146.4099986,,,
71.756,49.232,11/1/71,145.4848441,,,
72.59,50.979,12/1/71,142.1385816,,,
73.423,52.188,1/1/72,139.8228224,,,
74.256,52.86,1/31/72,138.535651,,,
75.089,55.736,3/2/72,133.026864,,,
75.922,56.488,4/1/72,131.5864579,,,
76.756,57.08,5/1/72,130.4525212,,,
77.589,58.262,6/1/72,128.1884787,,,
78.422,58.854,7/1/72,127.054542,,,
79.255,58.988,8/1/72,126.7978739,,,
80.088,59.176,8/31/72,126.4377724,,,
80.922,59.526,10/1/72,125.7673706,,,
81.754,59.149,10/31/72,126.4894891,,,
82.588,59.069,11/30/72,126.6427237,,,
83.421,56.757,12/31/72,131.0712062,,,
84.254,56.596,1/30/73,131.3795911,,,
85.087,56.757,3/2/73,131.0712062,,,
85.92,56.327,4/1/73,131.8948427,,,
86.753,55.145,5/2/73,134.1588852,,,
87.586,54.93,6/1/73,134.5707034,,,
88.42,55.091,7/1/73,134.2623186,,,
89.253,54.446,8/1/73,135.4977733,,,
90.086,54.742,8/31/73,134.930805,,,
53.427,38.293,1/1/70,166.4377724,,,
54.26,41.035,1/31/70,161.1856534,,,
55.093,39.933,3/2/70,163.2964612,,,
55.926,40.417,4/2/70,162.3693914,,,
56.76,39.665,5/2/70,163.8097974,,,
57.593,39.261,6/2/70,164.5836326,,,
58.426,41.572,7/2/70,160.1570656,,,
59.259,41.572,8/1/70,160.1570656,,,
60.093,43.239,9/1/70,156.9640377,,,
60.925,42.54,10/1/70,158.3029258,,,
61.759,43.723,11/1/70,156.0369679,,,
62.591,43.131,12/1/70,157.1709046,,,
63.425,43.562,1/1/71,156.3453527,,,
64.258,45.12,1/31/71,153.3611071,,,
65.091,42.997,3/2/71,157.4275727,,,
65.924,44.905,4/2/71,153.7729253,,,
66.758,45.523,5/2/71,152.5891874,,,
67.591,46.679,6/2/71,150.3749461,,,
68.424,47.485,7/2/71,148.8311066,,,
69.257,47.861,8/2/71,148.1109036,,,
70.09,49.151,9/1/71,145.6399943,,,
70.923,50.685,10/1/71,142.7017191,,,
71.756,51.141,11/1/71,141.8282814,,,
72.59,52.86,12/1/71,138.535651,,,
73.423,54.043,1/1/72,136.2696931,,,
74.256,54.688,1/31/72,135.0342384,,,
75.089,57.51,3/2/72,129.6288847,,,
75.922,58.236,4/1/72,128.2382799,,,
76.756,58.827,5/1/72,127.1062587,,,
77.589,59.956,6/1/72,124.9437341,,,
78.422,60.521,7/1/72,123.8615142,,,
79.255,60.681,8/1/72,123.5550448,,,
80.088,60.869,8/31/72,123.1949433,,,
80.922,61.192,10/1/72,122.5762582,,,
81.754,60.842,10/31/72,123.24666,,,
82.588,60.789,11/30/72,123.3481779,,,
83.421,58.532,12/31/72,127.6713116,,,
84.254,58.343,1/30/73,128.0333285,,,
85.087,58.504,3/2/73,127.7249437,,,
85.92,58.102,4/1/73,128.494948,,,
86.753,56.973,5/2/73,130.6574726,,,
87.586,56.757,6/1/73,131.0712062,,,
88.42,56.919,7/1/73,130.760906,,,
89.253,56.274,8/1/73,131.9963607,,,
90.086,56.569,8/31/73,131.4313078,,,
90.919,56.677,10/1/73,131.2244409,,,
92.585,56.677,12/1/73,131.2244409,,,
93.419,56.757,12/31/73,131.0712062,,,
94.252,56.973,1/30/74,130.6574726,,,
95.085,57.456,3/2/74,129.7323182,,,
95.918,58.585,4/1/74,127.5697936,,,
96.751,58.773,5/2/74,127.2096921,,,
97.584,58.128,6/1/74,128.4451468,,,
98.418,57.967,7/2/74,128.7535316,,,
99.25,58.773,8/1/74,127.2096921,,,
100.084,59.23,8/31/74,126.3343389,,,
100.917,58.719,10/1/74,127.3131255,,,
101.75,57.026,10/31/74,130.5559546,,,
102.583,56.784,12/1/74,131.0194895,,,
103.417,56.354,12/31/74,131.843126,,,
104.25,56.327,1/31/75,131.8948427,,,
105.083,56.515,3/2/75,131.5347412,,,
105.916,56.596,4/1/75,131.3795911,,,
106.749,56.381,5/2/75,131.7914093,,,
107.583,57.188,6/1/75,130.2456544,,,
108.416,57.779,7/2/75,129.1136331,,,
109.249,57.645,8/1/75,129.3703012,,,
110.082,57.564,8/31/75,129.5254513,,,
110.916,57.698,10/1/75,129.2687832,,,
111.748,60.09,10/31/75,124.687066,,,
112.581,60.439,12/1/75,124.0185797,,,
113.415,60.842,12/31/75,123.24666,,,
114.248,60.493,1/31/76,123.9151463,,,
115.081,60.251,3/1/76,124.3786812,,,
115.914,59.875,3/31/76,125.0988843,,,
116.748,59.929,5/1/76,124.9954508,,,
117.58,59.767,5/31/76,125.3057511,,,
118.414,59.767,7/1/76,125.3057511,,,
119.247,60.144,7/31/76,124.5836326,,,
120.913,60.144,9/30/76,124.5836326,,,
121.746,59.929,10/30/76,124.9954508,,,
122.58,59.526,11/30/76,125.7673706,,,
123.413,59.337,12/30/76,126.1293875,,,
124.246,59.284,1/30/77,126.2309055,,,
125.08,59.445,3/1/77,125.9225207,,,
125.912,59.982,4/1/77,124.8939329,,,
126.746,60.251,5/1/77,124.3786812,,,
127.579,60.225,5/31/77,124.4284825,,,
128.412,59.58,7/1/77,125.6639372,,,
129.245,59.526,7/31/77,125.7673706,,,
130.078,59.526,8/31/77,125.7673706,,,
130.912,59.042,9/30/77,126.6944405,,,
131.744,59.391,10/31/77,126.0259541,,,
132.578,59.848,11/30/77,125.150601,,,
133.411,59.902,12/30/77,125.0471676,,,
134.244,59.445,1/30/78,125.9225207,,,
135.077,57.886,3/1/78,128.9086817,,,
135.937,57.349,4/2/78,129.9372695,,,
136.77,57.026,5/2/78,130.5559546,,,
137.603,57.08,6/2/78,130.4525212,,,
138.436,56.3,7/2/78,131.9465594,,,
139.27,55.199,8/1/78,134.0554518,,,
140.103,54.366,9/1/78,135.651008,,,
140.936,56.542,10/1/78,131.4830245,,,
141.769,54.77,11/1/78,134.8771728,,,
142.602,55.064,12/1/78,134.3140353,,,
143.435,54.958,12/31/78,134.5170713,,,
144.269,54.58,1/31/79,135.2411052,,,
145.101,54.366,3/2/79,135.651008,,,
145.935,53.398,4/2/79,137.5051477,,,
146.768,53.075,5/2/79,138.1238328,,,
147.601,51.92,6/2/79,140.3361586,,,
148.434,50.361,7/2/79,143.3223196,,,
149.268,51.086,8/2/79,141.9336302,,,
150.101,49.501,9/1/79,144.9695925,,,
150.934,52.807,10/1/79,138.637169,,,
151.767,53.022,11/1/79,138.2253508,,,
152.6,54.285,12/1/79,135.8061581,,,
153.434,53.505,1/1/80,137.3001963,,,
154.267,54.043,1/31/80,136.2696931,,,
155.1,55.279,3/1/80,133.9022171,,,
155.933,54.016,4/1/80,136.3214098,,,
156.767,54.77,5/1/80,134.8771728,,,
157.599,54.231,6/1/80,135.9095915,,,
158.433,53.21,7/1/80,137.8652492,,,
159.266,52.296,8/1/80,139.6159556,,,
160.099,52.592,8/31/80,139.0489872,,,
160.932,53.371,9/30/80,137.5568644,,,
161.765,52.484,10/31/80,139.255854,,,
162.599,50.925,11/30/80,142.242015,,,
163.431,50.792,12/31/80,142.4967677,,,
164.265,46.544,1/30/81,150.6335297,,,
165.098,47.189,3/2/81,149.398075,,,
165.931,47.271,4/1/81,149.2410094,,,
166.764,48.292,5/1/81,147.2853517,,,
167.597,49.904,6/1/81,144.1976727,,,
168.431,49.501,7/1/81,144.9695925,,,
169.264,48.937,8/1/81,146.049897,,,
170.097,48.104,8/31/81,147.6454532,,,
170.93,48.05,10/1/81,147.7488867,,,
171.763,47.109,10/31/81,149.5513097,,,
172.596,46.115,11/30/81,151.4552507,,,
173.43,49.34,12/31/81,145.2779773,,,
174.263,50.818,1/30/82,142.4469664,,,
175.096,70.679,3/2/82,104.4045396,,,
179.261,53.479,8/1/82,137.3499976,,,
180.095,52.001,8/31/82,140.1810085,,,
180.928,54.688,10/1/82,135.0342384,,,
182.594,56.247,12/1/82,132.0480774,,,
183.427,55.44,12/31/82,133.5938323,,,
184.261,55.602,1/30/83,133.2835321,,,
185.094,56.06,3/2/83,132.4062635,,,
185.927,57.026,4/1/83,130.5559546,,,
186.76,56.704,5/2/83,131.1727242,,,
187.593,57.026,6/1/83,130.5559546,,,
188.426,56.812,7/2/83,130.9658574,,,
189.259,56.381,8/1/83,131.7914093,,,
190.093,56.488,8/31/83,131.5864579,,,
190.926,56.3,10/1/83,131.9465594,,,
191.759,56.274,10/31/83,131.9963607,,,
192.592,56.408,12/1/83,131.7396926,,,
193.426,57.833,12/31/83,129.0101997,,,
194.258,58.612,1/31/84,127.5180769,,,
195.091,56.515,3/1/84,131.5347412,,,
195.925,57.806,3/31/84,129.0619164,,,
196.758,56.73,5/1/84,131.122923,,,
197.591,57,5/31/84,130.6057559,,,
198.424,56.327,7/1/84,131.8948427,,,
199.257,57.483,7/31/84,129.6806014,,,
200.09,59.337,8/30/84,126.1293875,,,
200.924,57.322,9/30/84,129.9889863,,,
201.757,57.08,10/30/84,130.4525212,,,
202.59,56.247,11/30/84,132.0480774,,,
203.423,57.51,12/30/84,129.6288847,,,
204.256,57.322,1/30/85,129.9889863,,,
205.09,53.64,3/1/85,137.0416128,,,
205.923,53.855,3/31/85,136.6297946,,,
206.756,54.58,5/1/85,135.2411052,,,
207.589,53.425,5/31/85,137.453431,,,
208.422,54.822,7/1/85,134.7775703,,,
209.255,55.387,7/31/85,133.6953503,,,
210.089,56.3,8/31/85,131.9465594,,,
210.922,56.677,9/30/85,131.2244409,,,
211.755,57.483,10/30/85,129.6806014,,,
212.588,57.886,11/30/85,128.9086817,,,
213.421,56.757,12/30/85,131.0712062,,,
214.254,57.402,1/30/86,129.8357516,,,
215.088,60.628,3/1/86,123.6565628,,,
215.92,59.633,4/1/86,125.5624192,,,
216.754,59.875,5/1/86,125.0988843,,,
217.614,60.439,6/1/86,124.0185797,,,
218.447,60.816,7/2/86,123.2964612,,,
220.113,61.46,9/1/86,122.062922,,,
220.946,61.299,10/1/86,122.3713068,,,
221.779,61.46,11/1/86,122.062922,,,
222.613,61.515,12/1/86,121.9575731,,,
223.446,61.487,12/31/86,122.0112053,,,
224.279,61.676,1/31/87,121.6491883,,,
225.112,61.515,3/2/87,121.9575731,,,
225.945,60.708,4/2/87,123.5033281,,,
226.779,59.096,5/2/87,126.591007,,,
227.612,58.746,6/2/87,127.2614088,,,
228.445,59.069,7/2/87,126.6427237,,,
229.278,59.203,8/1/87,126.3860556,,,
230.111,60.09,9/1/87,124.687066,,,
230.944,60.521,10/1/87,123.8615142,,,
231.778,61.487,11/1/87,122.0112053,,,
232.611,61.166,12/1/87,122.6260595,,,
233.444,59.688,1/1/88,125.4570703,,,
234.277,68.986,1/31/88,107.6473687,,,
235.11,58.961,3/1/88,126.8495906,,,
235.943,58.936,4/1/88,126.8974764,,,
236.777,59.311,5/1/88,126.1791888,,,
237.609,59.982,6/1/88,124.8939329,,,
238.443,61.273,7/1/88,122.4211081,,,
239.276,61.622,8/1/88,121.7526217,,,
240.109,61.487,8/31/88,122.0112053,,,
240.942,61.676,9/30/88,121.6491883,,,
241.775,61.837,10/31/88,121.3408035,,,
242.609,61.811,11/30/88,121.3906048,,,
243.441,62.509,12/31/88,120.0536321,,,
244.275,62.616,1/30/89,119.8486807,,,
245.107,62.938,3/1/89,119.2319111,,,
245.941,62.563,4/1/89,119.9501987,,,
246.773,63.1,5/1/89,118.9216109,,,
247.605,63.046,6/1/89,119.0250443,,,
248.439,63.127,7/1/89,118.8698942,,,
249.271,62.966,8/1/89,119.178279,,,
250.105,63.02,8/31/89,119.0748456,,,
250.939,62.67,9/30/89,119.7452473,,,
251.773,62.697,10/31/89,119.6935306,,,
252.605,61.515,11/30/89,121.9575731,,,
253.439,61.891,12/31/89,121.2373701,,,
254.271,61.864,1/30/90,121.2890868,,,
255.105,61.676,3/2/90,121.6491883,,,
255.938,61.703,4/1/90,121.5974716,,,
256.771,61.864,5/1/90,121.2890868,,,
257.604,62.536,6/1/90,120.0019154,,,
258.438,62.885,7/1/90,119.3334291,,,
259.271,63.1,8/1/90,118.9216109,,,
260.104,63.127,8/31/90,118.8698942,,,
260.938,63.127,10/1/90,118.8698942,,,
261.771,63.154,10/31/90,118.8181775,,,
262.604,64.444,11/30/90,116.3472681,,,
263.438,64.524,12/31/90,116.1940334,,,
264.27,64.687,1/30/91,115.8818177,,,
265.104,64.687,3/2/91,115.8818177,,,
265.938,64.82,4/1/91,115.6270651,,,
266.77,64.687,5/2/91,115.8818177,,,
267.604,64.928,6/1/91,115.4201982,,,
268.438,65.062,7/1/91,115.1635301,,,
269.27,65.412,8/1/91,114.4931284,,,
270.104,65.492,8/31/91,114.3398937,,,
270.936,64.901,10/1/91,115.471915,,,
271.77,64.847,10/31/91,115.5753484,,,
272.602,64.282,12/1/91,116.6575684,,,
273.436,64.551,12/31/91,116.1423167,,,
274.268,64.712,1/30/92,115.8339319,,,
275.102,65.035,3/1/92,115.2152469,,,
275.936,65.089,3/31/92,115.1118134,,,
276.768,64.955,5/1/92,115.3684815,,,
277.602,65.169,5/31/92,114.9585787,,,
278.434,64.901,7/1/92,115.471915,,,
279.268,65.089,7/31/92,115.1118134,,,
280.1,65.035,8/30/92,115.2152469,,,
280.934,66.89,9/30/92,111.6621175,,,
281.768,65.331,10/30/92,114.6482785,,,
282.6,65.573,11/30/92,114.1847436,,,
