localdata,globaldata,date,x,y,localylabel,globalylabel,annotation,title,intro,imgsrc,datasrc,fastfacts,moreinfo,moreinfosrc
127.2096921,459.91,30255,null,null,,,,,,,,,,
127.1579754,506.48,30285,null,null,,,,,,,,,,
127.1579754,null,30315,null,null,,,,,,,,,,
null,504.25,30316,null,null,,,,,,,,,,
126.7978739,null,30346,null,null,,,,,,,,,,
null,463.69,30347,null,null,,,,,,,,,,
null,499.25,30375,null,null,,,,,,,,,,
127.3131255,null,30376,null,null,,,,,,,,,,
null,457.12,30406,null,null,,,,,,,,,,
129.2170665,null,30407,null,null,,,,,,,,,,
null,451.57,30436,null,null,,,,,,,,,,
131.6362592,null,30437,null,null,,,,,,,,,,
null,458.83,30467,null,null,,,,,,,,,,
132.4598956,null,30468,null,null,,,,,,,,,,
null,465.52,30497,null,null,,,,,,,,,,
131.9963607,null,30498,null,null,,,,,,,,,,
131.7396926,466.03,30528,null,null,,,,,,,,,,
130.6574726,455.56,30559,null,null,,,,,,,,,,
130.1918307,null,30576,0,-960,,,,,,,,,,
129.8357516,478.51,30589,null,null,,,,,,,,,,
128.0850453,479.77,30620,null,null,,,,,,,,,,
128.7018149,526.08,30650,null,null,,,,,,,,,,
131.122923,null,30680,null,null,,,,,,,,,,
null,519.5,30681,null,null,,,,,,,,,,
112.3325193,null,30711,null,null,,,,,,,,,,
null,488.03,30712,null,null,,,,,,,,,,
131.7396926,519.45,30741,null,null,,,,,,,,,,
131.7914093,474.04,30772,null,null,,,,,,,,,,
131.0194895,467.66,30802,null,null,,,,,,,,,,
129.7840349,474.03,30833,null,null,,,,,,,,,,
127.3131255,476.97,30863,null,null,,,,,,,,,,
126.6427237,null,30893,null,null,,,,,,,,,,
null,489.82,30894,null,null,,,,,,,,,,
126.7978739,null,30924,null,null,,,,,,,,,,
null,469.51,30925,null,null,,,,,,,,,,
126.7291737,null,30928,720,-960,,,,,,,,,,
126.2826222,null,30954,null,null,,,,,,,,,,
null,494.99,30955,null,null,,,,,,,,,,
126.1293875,null,30985,null,null,,,,,,,,,,
null,503.68,30986,null,null,,,,,,,,,,
126.1811042,null,31015,null,null,,,,,,,,,,
null,548.24,31016,null,null,,,,,,,,,,
125.5624192,null,31046,null,null,,,,,,,,,,
null,521.8,31047,null,null,,,,,,,,,,
125.4589858,null,31076,null,null,,,,,,,,,,
null,492.34,31078,null,null,,,,,,,,,,
125.4589858,532.2,31106,null,null,,,,,,,,,,
125.2540344,482.21,31137,null,null,,,,,,,,,,
124.2235311,476.03,31167,null,null,,,,,,,,,,
124.4821146,480.11,31198,null,null,,,,,,,,,,
124.9954508,481.22,31228,null,null,,,,,,,,,,
124.9954508,491.78,31259,null,null,,,,,,,,,,
124.8840364,null,31264,1440,0,,,,,,,,,,
124.3269645,null,31289,null,null,,,,,,,,,,
null,479.06,31290,null,null,,,,,,,,,,
124.8939329,null,31319,null,null,,,,,,,,,,
null,505.53,31320,null,null,,,,,,,,,,
124.9954508,null,31350,null,null,,,,,,,,,,
null,509.92,31351,null,null,,,,,,,,,,
127.6713116,null,31380,null,null,,,,,,,,,,
null,565.23,31381,null,null,,,,,,,,,,
127.5697936,null,31411,null,null,,,,,,,,,,
null,521.71,31412,null,null,,,,,,,,,,
127.5697936,null,31441,null,null,,,,,,,,,,
null,474.12,31443,null,null,,,,,,,,,,
null,517.67,31471,null,null,,,,,,,,,,
126.9511086,null,31472,null,null,,,,,,,,,,
126.3860556,476.86,31502,null,null,,,,,,,,,,
126.5412058,469.97,31532,null,null,,,,,,,,,,
125.7175693,472.84,31563,null,null,,,,,,,,,,
124.687066,475.02,31593,null,null,,,,,,,,,,
124.4952137,null,31616,1440,-480,,,,,,,,,,
124.4284825,489.37,31624,null,null,,,,,,,,,,
null,470.94,31655,null,null,,,,,,,,,,
124.3269645,495.41,31685,null,null,,,,,,,,,,
124.1200977,null,31715,null,null,,,,,,,,,,
null,498.63,31716,null,null,,,,,,,,,,
121.6491883,null,31745,null,null,,,,,,,,,,
null,540.35,31746,null,null,,,,,,,,,,
121.9077719,null,31776,null,null,,,,,,,,,,
null,532.69,31777,null,null,,,,,,,,,,
121.3408035,null,31806,null,null,,,,,,,,,,
null,501,31808,null,null,,,,,,,,,,
121.2373701,null,31837,null,null,,,,,,,,,,
121.4442369,495.03,31867,null,null,,,,,,,,,,
null,493.29,31897,null,null,,,,,,,,,,
120.980702,null,31898,null,null,,,,,,,,,,
120.7757506,485.83,31928,null,null,,,,,,,,,,
120.4654504,489.75,31958,null,null,,,,,,,,,,
120.0766791,null,31984,1440,-960,,,,,,,,,,
120.0019154,490.45,31989,null,null,,,,,,,,,,
119.796964,null,32019,null,null,,,,,,,,,,
null,475.44,32020,null,null,,,,,,,,,,
120.4654504,503.58,32050,null,null,,,,,,,,,,
120.6723172,null,32080,null,null,,,,,,,,,,
null,504.29,32081,null,null,,,,,,,,,,
121.1339367,547.6,32111,null,null,,,,,,,,,,
120.6206005,null,32141,null,null,,,,,,,,,,
null,531.24,32142,null,null,,,,,,,,,,
120.5171671,null,32171,null,null,,,,,,,,,,
null,487.75,32173,null,null,,,,,,,,,,
120.0019154,519.16,32202,null,null,,,,,,,,,,
120.5688838,null,32232,null,null,,,,,,,,,,
null,481.49,32233,null,null,,,,,,,,,,
120.7221185,470.82,32263,null,null,,,,,,,,,,
119.796964,null,32293,null,null,,,,,,,,,,
null,471.07,32294,null,null,,,,,,,,,,
120.4654504,481.72,32324,null,null,,,,,,,,,,
120.3214098,null,32336,0,-1440,,,,,,,,,,
120.1053488,null,32354,null,null,,,,,,,,,,
null,474.41,32355,null,null,,,,,,,,,,
120.3103002,null,32384,null,null,,,,,,,,,,
null,472.81,32386,null,null,,,,,,,,,,
116.3989848,null,32415,null,null,,,,,,,,,,
null,497.61,32416,null,null,,,,,,,,,,
119.2817124,null,32445,null,null,,,,,,,,,,
null,506.37,32447,null,null,,,,,,,,,,
118.8698942,null,32476,null,null,,,,,,,,,,
null,549.34,32477,null,null,,,,,,,,,,
118.5097927,null,32506,null,null,,,,,,,,,,
null,522.73,32508,null,null,,,,,,,,,,
120.0019154,null,32537,null,null,,,,,,,,,,
null,493.97,32539,null,null,,,,,,,,,,
119.6935306,534.11,32567,null,null,,,,,,,,,,
118.4580759,null,32597,null,null,,,,,,,,,,
null,484.46,32598,null,null,,,,,,,,,,
117.3777714,470.11,32628,null,null,,,,,,,,,,
117.6344395,null,32658,null,null,,,,,,,,,,
null,478.99,32659,null,null,,,,,,,,,,
117.274338,486.24,32689,null,null,,,,,,,,,,
117.0674711,null,32719,null,null,,,,,,,,,,
null,488.66,32720,null,null,,,,,,,,,,
116.8048013,null,32736,720,-1440,,,,,,,,,,
116.6039362,null,32749,null,null,,,,,,,,,,
null,476.92,32751,null,null,,,,,,,,,,
116.4507015,null,32780,null,null,,,,,,,,,,
null,498.59,32781,null,null,,,,,,,,,,
116.4507015,null,32810,null,null,,,,,,,,,,
null,511.89,32812,null,null,,,,,,,,,,
116.3989848,null,32841,null,null,,,,,,,,,,
null,558.02,32842,null,null,,,,,,,,,,
116.5024182,null,32871,null,null,,,,,,,,,,
null,531.25,32873,null,null,,,,,,,,,,
116.2438347,null,32902,null,null,,,,,,,,,,
null,501.95,32904,null,null,,,,,,,,,,
115.8339319,531.96,32932,null,null,,,,,,,,,,
117.1709046,null,32962,null,null,,,,,,,,,,
null,484.91,32963,null,null,,,,,,,,,,
115.0600967,479.89,32993,null,null,,,,,,,,,,
114.7517119,null,33023,null,null,,,,,,,,,,
null,481.74,33024,null,null,,,,,,,,,,
114.1349423,485.79,33054,null,null,,,,,,,,,,
114.2168117,null,33079,1440,-1440,,,,,,,,,,
114.2364603,493.73,33085,null,null,,,,,,,,,,
114.6482785,480.2,33116,null,null,,,,,,,,,,
115.2152469,503.21,33146,null,null,,,,,,,,,,
114.3916104,null,33176,null,null,,,,,,,,,,
null,506.66,33177,null,null,,,,,,,,,,
114.1349423,552.74,33207,null,null,,,,,,,,,,
113.5162572,null,33237,null,null,,,,,,,,,,
null,539.98,33238,null,null,,,,,,,,,,
114.2364603,null,33268,null,null,,,,,,,,,,
null,497,33269,null,null,,,,,,,,,,
null,538.52,33297,null,null,,,,,,,,,,
114.7517119,null,33298,null,null,,,,,,,,,,
null,488.71,33328,null,null,,,,,,,,,,
113.5162572,null,33329,null,null,,,,,,,,,,
null,489.86,33358,null,null,,,,,,,,,,
113.9797922,null,33359,null,null,,,,,,,,,,
113.92616,488.61,33389,null,null,,,,,,,,,,
null,496.04,33419,null,null,,,,,,,,,,
113.6714074,null,33420,null,null,,,,,,,,,,
113.4645405,505.03,33450,null,null,,,,,,,,,,
113.92616,489.37,33481,null,null,,,,,,,,,,
113.7704991,null,33504,2160,0,,,,,,,,,,
113.7231241,509.6,33511,null,null,,,,,,,,,,
113.92616,527.27,33542,null,null,,,,,,,,,,
114.6999952,575.81,33572,null,null,,,,,,,,,,
114.6999952,null,33602,null,null,,,,,,,,,,
null,557.82,33603,null,null,,,,,,,,,,
115.2152469,null,33633,null,null,,,,,,,,,,
null,529.1,33634,null,null,,,,,,,,,,
115.471915,555.14,33663,null,null,,,,,,,,,,
117.1191879,506.78,33694,null,null,,,,,,,,,,
114.8034286,506.01,33724,null,null,,,,,,,,,,
115.0600967,496.33,33755,null,null,,,,,,,,,,
115.8887133,null,33776,2160,-480,,,,,,,,,,
116.2438347,510.93,33785,null,null,,,,,,,,,,
116.2955514,null,33815,null,null,,,,,,,,,,
null,510.35,33816,null,null,,,,,,,,,,
115.9354499,null,33846,null,null,,,,,,,,,,
null,499.76,33847,null,null,,,,,,,,,,
116.6575684,null,33876,null,null,,,,,,,,,,
null,527.82,33877,null,null,,,,,,,,,,
117.1191879,null,33907,null,null,,,,,,,,,,
null,538.09,33908,null,null,,,,,,,,,,
117.3777714,null,33937,null,null,,,,,,,,,,
null,581.12,33938,null,null,,,,,,,,,,
116.7590863,null,33968,null,null,,,,,,,,,,
null,559,33969,null,null,,,,,,,,,,
116.7590863,null,33998,null,null,,,,,,,,,,
null,511.98,34000,null,null,,,,,,,,,,
116.6039362,542.81,34028,null,null,,,,,,,,,,
117.8393909,509.08,34059,null,null,,,,,,,,,,
116.9142365,505.92,34089,null,null,,,,,,,,,,
115.00838,498.36,34120,null,null,,,,,,,,,,
115.00838,517.83,34150,null,null,,,,,,,,,,
115.5753484,517.66,34181,null,null,,,,,,,,,,
115.8583856,null,34192,2160,-960,,,,,,,,,,
116.3472681,null,34211,null,null,,,,,,,,,,
null,508.28,34212,null,null,,,,,,,,,,
115.6787818,null,34241,null,null,,,,,,,,,,
null,537.58,34242,null,null,,,,,,,,,,
115.6787818,null,34272,null,null,,,,,,,,,,
null,540.53,34273,null,null,,,,,,,,,,
115.9871666,null,34302,null,null,,,,,,,,,,
null,583.9,34303,null,null,,,,,,,,,,
118.0979744,null,34333,null,null,,,,,,,,,,
null,553.73,34334,null,null,,,,,,,,,,
116.6039362,null,34363,null,null,,,,,,,,,,
null,504.99,34365,null,null,,,,,,,,,,
null,546.61,34393,null,null,,,,,,,,,,
115.6787818,null,34394,null,null,,,,,,,,,,
115.7285831,502.66,34424,null,null,,,,,,,,,,
115.8339319,498.04,34454,null,null,,,,,,,,,,
116.0388833,501.37,34485,null,null,,,,,,,,,,
116.7073696,512.35,34515,null,null,,,,,,,,,,
116.8470109,null,34519,2160,-1440,,,,,,,,,,
117.7895896,510.33,34546,null,null,,,,,,,,,,
117.0157544,null,34576,null,null,,,,,,,,,,
null,501.57,34577,null,null,,,,,,,,,,
117.5827228,522.01,34607,null,null,,,,,,,,,,
119.9003975,null,34637,null,null,,,,,,,,,,
null,528.84,34638,null,null,,,,,,,,,,
119.9003975,null,34667,null,null,,,,,,,,,,
null,575.38,34668,null,null,,,,,,,,,,
121.7526217,null,34698,null,null,,,,,,,,,,
null,556.57,34699,null,null,,,,,,,,,,
123.2964612,null,34728,null,null,,,,,,,,,,
null,518.24,34730,null,null,,,,,,,,,,
null,561.6,34758,null,null,,,,,,,,,,
121.2890868,null,34759,null,null,,,,,,,,,,
124.6353493,512.11,34789,null,null,,,,,,,,,,
null,507.89,34819,null,null,,,,,,,,,,
123.7082795,null,34820,null,null,,,,,,,,,,
123.5550448,507.23,34850,null,null,,,,,,,,,,
123.9394085,null,34864,0,-1920,,,,,,,,,,
124.3786812,519.55,34880,null,null,,,,,,,,,,
124.7387827,520.2,34911,null,null,,,,,,,,,,
120.7221185,null,34941,null,null,,,,,,,,,,
null,507.16,34942,null,null,,,,,,,,,,
124.4821146,529.24,34972,null,null,,,,,,,,,,
122.884643,null,35002,null,null,,,,,,,,,,
null,539.68,35003,null,null,,,,,,,,,,
122.9880764,null,35032,null,null,,,,,,,,,,
null,581.23,35033,null,null,,,,,,,,,,
123.1949433,null,35063,null,null,,,,,,,,,,
null,577.87,35064,null,null,,,,,,,,,,
123.9151463,null,35093,null,null,,,,,,,,,,
null,544.63,35095,null,null,,,,,,,,,,
128.9603984,569.67,35124,null,null,,,,,,,,,,
123.7599962,null,35154,null,null,,,,,,,,,,
null,518.11,35155,null,null,,,,,,,,,,
121.2373701,524.27,35185,null,null,,,,,,,,,,
120.9289853,null,35215,null,null,,,,,,,,,,
null,519.82,35216,null,null,,,,,,,,,,
122.1127233,null,35245,null,null,,,,,,,,,,
null,526.01,35246,null,null,,,,,,,,,,
121.6491883,null,35276,null,null,,,,,,,,,,
null,539.87,35277,null,null,,,,,,,,,,
123.1949433,null,35306,null,null,,,,,,,,,,
null,526.01,35308,null,null,,,,,,,,,,
123.6594668,null,35320,0,0,,,,,,,,,,
124.2235311,null,35337,null,null,,,,,,,,,,
null,546.4,35338,null,null,,,,,,,,,,
120.6723172,null,35367,null,null,,,,,,,,,,
null,556.12,35369,null,null,,,,,,,,,,
117.9428243,null,35397,null,null,,,,,,,,,,
null,602.98,35399,null,null,,,,,,,,,,
117.8911076,null,35428,null,null,,,,,,,,,,
null,586.4,35430,null,null,,,,,,,,,,
116.4507015,null,35458,null,null,,,,,,,,,,
null,544.24,35461,null,null,,,,,,,,,,
117.6344395,582.25,35489,null,null,,,,,,,,,,
115.9871666,null,35519,null,null,,,,,,,,,,
null,531.78,35520,null,null,,,,,,,,,,
118.5097927,535.68,35550,null,null,,,,,,,,,,
119.5900972,null,35580,null,null,,,,,,,,,,
null,525.27,35581,null,null,,,,,,,,,,
118.6113106,538.58,35611,null,null,,,,,,,,,,
117.5310061,null,35641,null,null,,,,,,,,,,
null,544.75,35642,null,null,,,,,,,,,,
117.6990535,null,35648,720,-1920,,,,,,,,,,
118.2512091,null,35671,null,null,,,,,,,,,,
null,523.04,35673,null,null,,,,,,,,,,
116.7590863,null,35702,null,null,,,,,,,,,,
null,548.32,35703,null,null,,,,,,,,,,
119.8486807,null,35732,null,null,,,,,,,,,,
null,553.19,35734,null,null,,,,,,,,,,
119.3334291,null,35763,null,null,,,,,,,,,,
null,591.63,35764,null,null,,,,,,,,,,
118.7664608,null,35793,null,null,,,,,,,,,,
null,593.19,35795,null,null,,,,,,,,,,
118.7664608,null,35823,null,null,,,,,,,,,,
null,539.55,35826,null,null,,,,,,,,,,
117.6861562,579.56,35854,null,null,,,,,,,,,,
118.0979744,null,35884,null,null,,,,,,,,,,
null,535.21,35885,null,null,,,,,,,,,,
118.7147441,533.97,35915,null,null,,,,,,,,,,
118.6113106,null,35945,null,null,,,,,,,,,,
null,533.49,35946,null,null,,,,,,,,,,
115.0600967,549.83,35976,null,null,,,,,,,,,,
115.3167648,null,36006,null,null,,,,,,,,,,
null,550.35,36007,null,null,,,,,,,,,,
114.9049466,null,36036,null,null,,,,,,,,,,
null,535.9,36038,null,null,,,,,,,,,,
115.0213092,null,36048,1440,-1920,,,,,,,,,,
115.2152469,566.84,36068,null,null,,,,,,,,,,
115.00838,null,36098,null,null,,,,,,,,,,
null,572.06,36099,null,null,,,,,,,,,,
115.6787818,617.99,36129,null,null,,,,,,,,,,
115.5236317,null,36159,null,null,,,,,,,,,,
null,628.99,36160,null,null,,,,,,,,,,
115.4201982,null,36190,null,null,,,,,,,,,,
null,582.77,36191,null,null,,,,,,,,,,
null,615.09,36219,null,null,,,,,,,,,,
115.7802998,null,36220,null,null,,,,,,,,,,
115.8837332,562.52,36250,null,null,,,,,,,,,,
null,558.89,36280,null,null,,,,,,,,,,
113.3611071,null,36281,null,null,,,,,,,,,,
112.5374707,558.06,36311,null,null,,,,,,,,,,
null,575.8,36341,null,null,,,,,,,,,,
112.4876694,null,36342,null,null,,,,,,,,,,
112.7443375,578.2,36372,null,null,,,,,,,,,,
113.1561557,564.61,36403,null,null,,,,,,,,,,
112.806206,null,36432,2160,-1920,,,,,,,,,,
112.7941388,599.23,36433,null,null,,,,,,,,,,
111.2502993,null,36463,null,null,,,,,,,,,,
null,602.59,36464,null,null,,,,,,,,,,
108.5227218,655.71,36494,null,null,,,,,,,,,,
null,651.81,36525,null,null,,,,,,,,,,
108.0074702,null,36555,null,null,,,,,,,,,,
null,619.03,36556,null,null,,,,,,,,,,
107.6990854,651.51,36585,null,null,,,,,,,,,,
107.4424173,593.94,36616,null,null,,,,,,,,,,
107.0804003,591.93,36646,null,null,,,,,,,,,,
106.8237322,null,36676,null,null,,,,,,,,,,
null,588.46,36677,null,null,,,,,,,,,,
107.1489852,null,36704,0,-2400,,,,,,,,,,
107.1838337,603.09,36707,null,null,,,,,,,,,,
107.494134,null,36737,null,null,,,,,,,,,,
null,602.03,36738,null,null,,,,,,,,,,
107.4424173,null,36768,null,null,,,,,,,,,,
null,595.27,36769,null,null,,,,,,,,,,
107.2872672,null,36798,null,null,,,,,,,,,,
null,622.62,36799,null,null,,,,,,,,,,
107.4424173,null,36828,null,null,,,,,,,,,,
null,629.89,36830,null,null,,,,,,,,,,
107.9040368,null,36859,null,null,,,,,,,,,,
null,690.39,36860,null,null,,,,,,,,,,
107.8542355,null,36889,null,null,,,,,,,,,,
null,680.09,36891,null,null,,,,,,,,,,
108.4192884,null,36920,null,null,,,,,,,,,,
null,619.39,36922,null,null,,,,,,,,,,
108.8828233,670.75,36950,null,null,,,,,,,,,,
108.2641383,613.41,36981,null,null,,,,,,,,,,
107.9557535,606.23,37011,null,null,,,,,,,,,,
107.9040368,null,37041,null,null,,,,,,,,,,
null,610.55,37042,null,null,,,,,,,,,,
107.9040368,620.49,37072,null,null,,,,,,,,,,
107.7508021,null,37102,null,null,,,,,,,,,,
null,625.58,37103,null,null,,,,,,,,,,
107.1340325,null,37133,null,null,,,,,,,,,,
null,609.57,37134,null,null,,,,,,,,,,
106.411914,null,37163,null,null,,,,,,,,,,
null,631.17,37164,null,null,,,,,,,,,,
106.3538331,null,37168,720,-2400,,,,,,,,,,
106.0518125,null,37194,null,null,,,,,,,,,,
null,646.35,37195,null,null,,,,,,,,,,
106.1035292,null,37224,null,null,,,,,,,,,,
null,710.58,37225,null,null,,,,,,,,,,
105.3814107,null,37255,null,null,,,,,,,,,,
null,681.96,37256,null,null,,,,,,,,,,
105.2779773,null,37285,null,null,,,,,,,,,,
null,639.65,37287,null,null,,,,,,,,,,
104.6114064,688.58,37315,null,null,,,,,,,,,,
104.6612077,628.84,37346,null,null,,,,,,,,,,
104.7646411,629.75,37376,null,null,,,,,,,,,,
104.7646411,634.35,37407,null,null,,,,,,,,,,
104.8680745,647.7,37437,null,null,,,,,,,,,,
104.8163578,null,37467,null,null,,,,,,,,,,
null,653.52,37468,null,null,,,,,,,,,,
105.0252636,null,37488,1440,-2400,,,,,,,,,,
105.1247426,null,37498,null,null,,,,,,,,,,
null,637.12,37499,null,null,,,,,,,,,,
104.8680745,null,37528,null,null,,,,,,,,,,
null,667.52,37529,null,null,,,,,,,,,,
105.0232246,null,37559,null,null,,,,,,,,,,
null,673.48,37560,null,null,,,,,,,,,,
104.6612077,null,37589,null,null,,,,,,,,,,
null,723.81,37590,null,null,,,,,,,,,,
105.1764593,null,37620,null,null,,,,,,,,,,
null,709.37,37621,null,null,,,,,,,,,,
104.6114064,null,37650,null,null,,,,,,,,,,
null,656.78,37652,null,null,,,,,,,,,,
104.6612077,703.09,37680,null,null,,,,,,,,,,
104.9695925,651.05,37711,null,null,,,,,,,,,,
104.507973,649.59,37741,null,null,,,,,,,,,,
105.4331274,650.63,37772,null,null,,,,,,,,,,
104.7129244,658.59,37802,null,null,,,,,,,,,,
103.6539367,null,37831,2160,-2400,,,,,,,,,,
103.5809031,669.59,37833,null,null,,,,,,,,,,
103.7341378,null,37863,null,null,,,,,,,,,,
null,649.01,37864,null,null,,,,,,,,,,
104.4045396,null,37893,null,null,,,,,,,,,,
null,682.23,37894,null,null,,,,,,,,,,
104.1976727,null,37924,null,null,,,,,,,,,,
null,692.74,37925,null,null,,,,,,,,,,
104.507973,null,37954,null,null,,,,,,,,,,
null,745.03,37955,null,null,,,,,,,,,,
103.425753,null,37985,null,null,,,,,,,,,,
null,738.76,37986,null,null,,,,,,,,,,
null,673.48,38017,null,null,,,,,,,,,,
103.0139348,718.65,38046,null,null,,,,,,,,,,
102.70555,null,38076,null,null,,,,,,,,,,
null,664.61,38077,null,null,,,,,,,,,,
103.2706029,null,38106,null,null,,,,,,,,,,
null,663.95,38107,null,null,,,,,,,,,,
103.2706029,null,38137,null,null,,,,,,,,,,
null,655.3,38138,null,null,,,,,,,,,,
102.807068,null,38167,null,null,,,,,,,,,,
null,678.76,38168,null,null,,,,,,,,,,
102.3513801,null,38192,2880,0,,,,,,,,,,
102.242015,null,38198,null,null,,,,,,,,,,
null,668.06,38199,null,null,,,,,,,,,,
102.2937317,null,38228,null,null,,,,,,,,,,
null,659.75,38230,null,null,,,,,,,,,,
102.1902983,null,38259,null,null,,,,,,,,,,
null,689.19,38260,null,null,,,,,,,,,,
102.0887803,null,38289,null,null,,,,,,,,,,
null,693.88,38291,null,null,,,,,,,,,,
102.9622181,null,38319,null,null,,,,,,,,,,
null,752.94,38321,null,null,,,,,,,,,,
102.242015,null,38350,null,null,,,,,,,,,,
null,727.51,38352,null,null,,,,,,,,,,
108.0591869,null,38380,null,null,,,,,,,,,,
null,661.56,38383,null,null,,,,,,,,,,
107.1838337,713.69,38411,null,null,,,,,,,,,,
108.1109036,null,38441,null,null,,,,,,,,,,
null,659.41,38442,null,null,,,,,,,,,,
102.1385816,659.17,38472,null,null,,,,,,,,,,
103.1173682,null,38502,null,null,,,,,,,,,,
null,647.83,38503,null,null,,,,,,,,,,
108.6759565,null,38532,null,null,,,,,,,,,,
null,670.31,38533,null,null,,,,,,,,,,
107.8542355,null,38563,null,null,,,,,,,,,,
null,670.5,38564,null,null,,,,,,,,,,
105.5365608,null,38593,null,null,,,,,,,,,,
null,655.31,38595,null,null,,,,,,,,,,
105.9350946,null,38608,2880,-480,,,,,,,,,,
106.3601973,null,38624,null,null,,,,,,,,,,
null,695.86,38625,null,null,,,,,,,,,,
106.513432,null,38654,null,null,,,,,,,,,,
null,705.08,38656,null,null,,,,,,,,,,
107.0305991,null,38684,null,null,,,,,,,,,,
null,765.49,38686,null,null,,,,,,,,,,
107.2355504,null,38715,null,null,,,,,,,,,,
null,743.11,38717,null,null,,,,,,,,,,
106.2050472,null,38745,null,null,,,,,,,,,,
null,687.61,38748,null,null,,,,,,,,,,
105.8449456,746.38,38776,null,null,,,,,,,,,,
105.228176,null,38806,null,null,,,,,,,,,,
null,689.95,38807,null,null,,,,,,,,,,
104.9695925,690.93,38837,null,null,,,,,,,,,,
105.1764593,null,38867,null,null,,,,,,,,,,
null,690.72,38868,null,null,,,,,,,,,,
104.9695925,702.71,38898,null,null,,,,,,,,,,
104.7129244,null,38928,null,null,,,,,,,,,,
null,713.63,38929,null,null,,,,,,,,,,
105.0232246,null,38958,null,null,,,,,,,,,,
null,687.8,38960,null,null,,,,,,,,,,
104.9695925,null,38989,null,null,,,,,,,,,,
null,728.89,38990,null,null,,,,,,,,,,
104.9439257,null,38992,2880,-960,,,,,,,,,,
104.7129244,null,39019,null,null,,,,,,,,,,
null,743.79,39021,null,null,,,,,,,,,,
null,793.96,39051,null,null,,,,,,,,,,
null,782.8,39082,null,null,,,,,,,,,,
null,705.27,39113,null,null,,,,,,,,,,
null,775.15,39141,null,null,,,,,,,,,,
null,714.3,39172,null,null,,,,,,,,,,
null,711.59,39202,null,null,,,,,,,,,,
0,null,39216,2880,-1440,,,,,,,,,,
null,709.25,39233,null,null,,,,,,,,,,
null,726.51,39263,null,null,,,,,,,,,,
null,729.66,39294,null,null,,,,,,,,,,
null,718.42,39325,null,null,,,,,,,,,,
null,756,39355,null,null,,,,,,,,,,
null,760.67,39386,null,null,,,,,,,,,,
null,822.9,39416,null,null,,,,,,,,,,
